Description,Price,Rating,ReviewCount,Url
"Veneer Medium 20 L Laptop Backpack Men Womens Girls Fashion PU Leather Mini Casual Backpack Bags for School, College, Tuition, Office Bag",₹899,4.2 out of 5 stars,810,https://www.amazon.com/Veneer-Backpack-Fashion-Leather-College/dp/B09BMG8R6Y/ref=sr_1_228?crid=2M096C61O4MLT&keywords=Bags&qid=1675324425&sprefix=ba%2Caps%2C283&sr=8-228
COSMUS Darwin Navy Blue Laptop Backpack for (15.6 inch),"₹1,159",4.3 out of 5 stars,"9,843",https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfYnRmOjIwMDIxMTk5MDEwNzA2OjowOjo&url=%2FCOSMUS-Polyester-Navy-Laptop-Backpack%2Fdp%2FB01FVQLLU0%2Fref%3Dsr_1_229_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-229-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase 22 Ltrs Large (14.6 inch) Laptop Backpack 2900EBP1 Bucket Outdoor 3x more water repellent sustainable bag with Rainproof zipper & Detachable organizer for Men, Women, Boys and Girls , 750 Days warranty","₹1,600",4.5 out of 5 stars,21,https://www.amazon.com/sspa/click?ie=UTF8&spc=MToxOTM1NjEzNDQ2OTIyNzAxOjE2NzUzMjQ0MjU6c3BfYnRmOjIwMDk3NjEyMjMxOTk4OjowOjo&url=%2Fuppercase-resistant-sustainable-Rainproof-Detachable%2Fdp%2FB0BC4B4VRM%2Fref%3Dsr_1_230_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324425%26sprefix%3Dba%252Caps%252C283%26sr%3D8-230-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
DYBBUK Lightweight school bags Backpacks for Boys Girls Stylish men and women Casual Travel Laptop Bag College office (Navy Blue) 40L,₹664,3.6 out of 5 stars,19,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfYXRmX25leHQ6MjAxMDc5ODM2NTQ4OTg6OjA6Og&url=%2FDYBBUK-Lightweight-Backpacks-Stylish-College%2Fdp%2FB0BK4VL6P9%2Fref%3Dsr_1_225_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-225-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
SYOLOGIC Large 35L Laptop Bag Backpack for menं Women Boys and Girls Luggage Travel Bags with 20 inches Laptop Compartment & Rain Cover,₹659,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfYXRmX25leHQ6MjAxMTUyNjQ3NTcxOTg6OjA6Og&url=%2FSYOLOGIC-Laptop-Backpack-Luggage-Compartment%2Fdp%2FB0BR2J6J33%2Fref%3Dsr_1_226_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-226-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
ASTRID Blue Textured Cotton Tote Bag With Coin Pouch,₹711,4.4 out of 5 stars,219,https://www.amazon.com/ASTRID-Blue-Textured-Cotton-Pouch/dp/B08W431L94/ref=sr_1_227?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-227
Gear Polyester 23 Cms Travel Bag(DUFCRSTNG0104_Black),₹519,4.3 out of 5 stars,"1,856",https://www.amazon.com/Gear-Training-Travel-Black-Grey-DUFCRSTNG0104/dp/B098FFTDKT/ref=sr_1_228?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-228
AmazonBasics - Casual Backpack/Office Bag/ for a 15.6-inch Laptop,₹639,4.2 out of 5 stars,384,https://www.amazon.com/AmazonBasics-Casual-Backpack-Office-15-6-inch/dp/B09W4VMZ79/ref=sr_1_229?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-229
ALIZA Women's Tote Bag,₹426,4.0 out of 5 stars,"7,623",https://www.amazon.com/ALIZA-Womens-Tote-Bag-Black/dp/B08JJ8RQNR/ref=sr_1_230?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-230
"Oscaurt Travel Laptop Backpack, Business High School College Bookbag,Slim Daypack for Women & Men Fit 15.6 Inches Laptop",₹949,4.5 out of 5 stars,882,https://www.amazon.com/Anti-Theft-Backpack-Business-Charging-Student/dp/B07RSJNNZS/ref=sr_1_231?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-231
"SABUZ BAG 15.6-inch Laptop Computer Briefcase,Water Resistant, Business Bag with Waterproof Zipper,Shoulder Bag Handbag,Compatible with laptop MacBook Notebook,for MeN&Women (GREY)",₹749,3.7 out of 5 stars,214,https://www.amazon.com/15-6-inch-Briefcase-Resistant-Waterproof-Compatible/dp/B0966F821Q/ref=sr_1_232?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-232
Hammonds Flycatcher Genuine Leather Executive Formal Office Bag | Shoulder Laptop Messenger Bag for Men | MacBook|Notebook Upto 16 Inch| Crossbody Handbags with Shoulder Straps | Brown | LB106BR,"₹2,705",4.3 out of 5 stars,"4,561",https://www.amazon.com/Hammonds-Flycatcher-Messenger-Compartment-LB106BR/dp/B07P2TQH78/ref=sr_1_233?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-233
Lunar's Bingo - 48 L Laptop Office/School/Travel/Business Backpack Water Resistant - Fits Up to 15.6 Inch Laptop Notebook with 1 Year Warranty,₹899,3.9 out of 5 stars,"8,753",https://www.amazon.com/Lunars-Bingo-Laptop-Resistant-48L/dp/B08YZ5XY31/ref=sr_1_234?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-234
"Targus 12.5-15.6"" Geolite Advanced TSB96201GL Backpack (Slate Grey)","₹2,448",4.5 out of 5 stars,143,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfbXRmOjIwMTA3MTQwNzk2Nzk4OjowOjo&url=%2FTargus-12-5-15-6-Advanced-TSB96201GL-Backpack%2Fdp%2FB07JQJTRHY%2Fref%3Dsr_1_235_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-235-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Bennett Casual Laptop Bag school bags for boys girls 15.6-inch, 25 LTR Office & College bags for mens Water Repellent Backpack for Men & Women (GREY)",₹512,4.0 out of 5 stars,347,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfbXRmOjIwMTE1ODI3ODUxNDk4OjowOjo&url=%2FBennett-15-6-inch-College-Repellent-Backpack%2Fdp%2FB09WZKHSDR%2Fref%3Dsr_1_236_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-236-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Storite Stylish Small PU Leather Sling Cross Body Travel Office Messenger One Side Shoulder Bag for Men Women(Brown, 20.5x9x16.5cm)",₹799,4.1 out of 5 stars,810,https://www.amazon.com/Storite-Leather-Sling-Bag-Brown/dp/B08TR8RMNH/ref=sr_1_237?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-237
Truvic Polyster Black Light Weight Laptop Bag 30 ltrs Laptop Backpack for Upto 15.6 inch Laptop (Black),₹599,3.4 out of 5 stars,629,https://www.amazon.com/Aavishkar-Polyster-Weight-Laptop-Backpack/dp/B08DLL3794/ref=sr_1_238?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-238
Isle Locada by Hidesign Women's SLING BAG(MARSALA/BROWN),"₹1,899",4.5 out of 5 stars,352,https://www.amazon.com/Isle-Locada-Hidesign-Womens-Sling/dp/B07TDTPRJ9/ref=sr_1_239?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-239
Gear Vintage2 28L Faux Leather Water Resistant Anti Theft Laptop Bag/Backpack for Men/Women-Brown,₹949,4.4 out of 5 stars,"3,581",https://www.amazon.com/Gear-Vintage2-Leather-Backpack-LBPVG2LTH0201/dp/B07G4D13L7/ref=sr_1_240?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-240
Wildcraft 35 ltrs (19 Cms) Casual Backpack(11619-Typo_Blk_Black),"₹1,298",4.3 out of 5 stars,339,https://www.amazon.com/Wildcraft-Typo_Blk-Casual-Backpack-11619-Typo_Blk/dp/B079MBFH5V/ref=sr_1_241?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-241
PALAY® Crossbody Phone Bags For Women 3 Layers Small Multifunctional Mobile Pouch Sling Bags For Girls Latest Travel Cell Phone Purses Pouch Sport Shoulder Bag,₹552,4.4 out of 5 stars,276,https://www.amazon.com/PALAY%C2%AE-Multifunctional-Pattern-Accommodate-Shoulder/dp/B09FJZJVP8/ref=sr_1_242?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-242
wooum Water Resistant Material Sling Bag/One Side Bag/Shoulder Bag/Messenger Bag/Office Messenger Bag/Travel Side Bag with 14.1 Inch Laptop Compartment -,₹474.05,4.0 out of 5 stars,201,https://www.amazon.com/wooum-Resistant-Material-Messenger-Compartment/dp/B0BQFHN15L/ref=sr_1_243?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-243
ZIPLINE Office Laptop Synthetic Leather Executive Formal 15.6 inch Laptop & MacBook Briefcase Messenger/Office/Travel/Business Bag for Men Women with Multiple compartments,"₹1,599",4.3 out of 5 stars,14,https://www.amazon.com/Zipline-Synthetic-Executive-Briefcase-compartments/dp/B0BL3G2JKV/ref=sr_1_244?crid=2M096C61O4MLT&keywords=Bags&qid=1675324428&sprefix=ba%2Caps%2C283&sr=8-244
"uppercase 14 Ltrs Medium (14.6 inch) Laptop Backpack 2100EBP1 Roll Top Office - College 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,000",4.2 out of 5 stars,108,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfYnRmOjIwMDk3NTc5NTAxNzk4OjowOjo&url=%2Fuppercase-ltrs-backpack-INVALID-DATA_red%2Fdp%2FB0B691HSL3%2Fref%3Dsr_1_245_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-245-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
HUSKER Trail-Walker Luggage Travel Backpack with Laptop Compartment,"₹3,199",4.5 out of 5 stars,70,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo4NTkwNjU5NzI4MTEwNjI5OjE2NzUzMjQ0Mjg6c3BfYnRmOjIwMDcxODczMzY0ODk4OjowOjo&url=%2FHusker-Trailwalker-Business-Travel-Backpack%2Fdp%2FB07V6YJ1KG%2Fref%3Dsr_1_246_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324428%26sprefix%3Dba%252Caps%252C283%26sr%3D8-246-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
KobSook New Generation Stylish Digitally Printed Art Canvas Laptop BackPack with Multipurpose Pouch,₹856,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfYXRmX25leHQ6MjAxMTI5NDM5MTk5OTg6OjA6Og&url=%2FKobSook-Generation-Digitally-BackPack-Multipurpose%2Fdp%2FB0BSNHRZNZ%2Fref%3Dsr_1_241_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-241-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
FATMUG Laptop Bag For Men - Convertible Backpack For Office And Travel (Light Grey Oxford Fabric),"₹1,499",4.4 out of 5 stars,"1,563",https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfYXRmX25leHQ6MjAwMzY2NTUwNjYyMDQ6OjA6Og&url=%2FFATMUG-Laptop-Bag-Men-Convertible%2Fdp%2FB084LFX8ZZ%2Fref%3Dsr_1_242_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-242-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
Skybags Riddle 2 Blue 45 Cms Casual Backpack,"₹1,143",4.4 out of 5 stars,58,https://www.amazon.com/Skybags-Riddle-Blue-Casual-Backpack/dp/B08Z298H44/ref=sr_1_243?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-243
"jaspo Roller Skating Bag, Quad & Inline Skates (Water Resistant), Casual/Office/College Book Backpack Computer/Laptop Bag for Both Kids & Adults Travel Backpack",₹284,3.5 out of 5 stars,56,https://www.amazon.com/Roller-Skating-Inline-Skates-Adults/dp/B08C47SFYB/ref=sr_1_244?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-244
"AirCase Laptop Messenger Bag Case Cover Pouch for 13.3-Inch, 14-Inch, 15.6 -Inch Laptop Bag for Men & Women","₹1,199",4.1 out of 5 stars,480,https://www.amazon.com/AirCase-C30-Messenger-Compartments-Multi-Pockets/dp/B07V57FMBH/ref=sr_1_245?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-245
"Nivia 5227 Pulse Junior Bag, Others (Orange) (ORNAGE)",₹369,3.7 out of 5 stars,139,https://www.amazon.com/Nivia-5227-Junior-Others-Orange/dp/B08D7QKCX5/ref=sr_1_246?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-246
DZert Kids School Bag Soft Plush Backpacks Cartoon Boys Girls Baby (2-5 Years),₹219,3.7 out of 5 stars,"2,951",https://www.amazon.com/DZert-Kids-Grey-School-Years/dp/B07QD1M3R9/ref=sr_1_247?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-247
Arctic Fox Sling Shutter Topography Camera Bag,"₹1,199",4.5 out of 5 stars,283,https://www.amazon.com/Arctic-Fox-Shutter-Topography-Camera/dp/B0835GMWBC/ref=sr_1_248?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-248
Lavie Women's Broxa Flap Over Sling Bag | Ladies Purse Handbag,"₹1,217",4.2 out of 5 stars,"5,529",https://www.amazon.com/Lavie-Broxa-Flap-Womens-Sling/dp/B08QTF8RPM/ref=sr_1_249?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-249
"Kuber Industries Large Size Crystal Clear Plastic Cosmetic Bags Travel PVC Vinyl Toiletry Bag, Zipper Large Transparent Waterproof Make-Up Case Organizer Bag (Blue) (F_26_KUBBMART017038)",₹244.88,3.8 out of 5 stars,20,https://www.amazon.com/Kuber-Industries-Transparent-Waterproof-F_26_KUBBMART017038/dp/B08WK5WQ3K/ref=sr_1_250?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-250
"BACDA Laptop Backpack, Casual 38L Office/School/Travel/Business Bag/Backpack for Men Women Boys Girls, Fits 15.6 Inch Laptop and Notebook (1017) (Black-01)",₹999,5.0 out of 5 stars,3,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfbXRmOjIwMTE0NjEzOTE3Nzk4OjowOjo&url=%2FBACDA-Backpack-Business-Notebook-Black-01%2Fdp%2FB0BMVRVSG6%2Fref%3Dsr_1_251_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-251-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
"Fast Travel 45 Ltrs, 46 cms School Bag Class 5-12 Large 4 partition Laptop Collage Office Travel Backpack Unisex",₹700,4.1 out of 5 stars,703,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfbXRmOjIwMDg5NDE2ODY1Njk4OjowOjo&url=%2FFast-Travel-partition-Collage-Backpack%2Fdp%2FB09VCPS28Q%2Fref%3Dsr_1_252_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-252-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1
Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack,₹989,4.4 out of 5 stars,"1,404",https://www.amazon.com/Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_253?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-253
Wildcraft 35 Ltrs 18 inch Backpack (11908 Navy_Navy),"₹1,246",4.1 out of 5 stars,577,https://www.amazon.com/Wildcraft-Solid-Backpack-Navy-11908/dp/B07N1D9LX8/ref=sr_1_254?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-254
Lenovo Casual Laptop Briefcase T210 (Toploader) 15.6-inch(39.6cm) Water Repellent Blue,₹926,4.2 out of 5 stars,"53,029",https://www.amazon.com/Lenovo-Carrying-15-6-Inch-Toploader-GX40Q17230/dp/B075Y8294N/ref=sr_1_255?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-255
wooum Laptop Bag Laptop Backpack with 15.6 Inch Padded Compartment - Water Resistance Light Weight,₹474.05,3.9 out of 5 stars,"2,082",https://www.amazon.com/Backpack-Fashion-Computer-Business-Black-BlueZip/dp/B08R7J19R8/ref=sr_1_256?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-256
HP Odyssey Backpack for 15.6-inch Laptop (Grey/Green),"₹2,459",4.5 out of 5 stars,"5,131",https://www.amazon.com/HP-Odyssey-Backpack-15-6-inch-Laptop/dp/B012K57MYE/ref=sr_1_257?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-257
Lenovo Casual Laptop Backpack B210 39.62 cm (15.6-inch) Water Repellent Blue,₹987,4.2 out of 5 stars,"53,029",https://www.amazon.com/Lenovo-GX40Q17226-15-6-Inch-Casual-Backpack/dp/B075Y7H8V6/ref=sr_1_258?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-258
Gear Clubsport 25 Ltrs Faux-Leather Water Resistant Travel Duffle Bag/Gym Bag for Men/Women - Black Red,₹699,4.2 out of 5 stars,222,https://www.amazon.com/Gear-Clubsport-Faux-Leather-Black-Red-DUFCLBSRT0109/dp/B097KCLVCP/ref=sr_1_259?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-259
"AirCase Anti-Gravity Backpack for Men & Women, Weight Reducing 15.6” Laptop Bag for Travel & Office, Ergonomic Technology for Posture & Muscle Support, Patent Protected, In-built Shock Absorber","₹4,099",3.9 out of 5 stars,34,https://www.amazon.com/AirCase-Anti-Gravity-Ergonomic-Technology-Protected/dp/B0B87NB61B/ref=sr_1_260?crid=2M096C61O4MLT&keywords=Bags&qid=1675324430&sprefix=ba%2Caps%2C283&sr=8-260
EUME Crystal 22L Laptop Backpack for Everyday College & Office | Water Resistance | Fit Up to 14-inch Laptop Daypacks | Grey Color,"₹1,994",4.4 out of 5 stars,203,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfYnRmOjIwMTA0ODAzNzc2OTk4OjowOjo&url=%2FEUME-Crystal-Laptop-Backpack-Resistance%2Fdp%2FB07GLTYX1C%2Fref%3Dsr_1_261_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-261-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
MOKOBARA The Transit Backpack Laptop Bag for Men and Women,"₹5,590",4.4 out of 5 stars,384,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo3MDY3NzIzOTI3MjIxNjUwOjE2NzUzMjQ0MzA6c3BfYnRmOjIwMTE1MTA0OTA3ODk4OjowOjo&url=%2FMokobara-Transit-Backpack-Laptop-Sunray%2Fdp%2FB09V7R98XC%2Fref%3Dsr_1_262_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324430%26sprefix%3Dba%252Caps%252C283%26sr%3D8-262-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9idGY%26psc%3D1
"uppercase Medium 20 Ltrs Casual (14.6 inch) Laptop Backpack 2000EBP1 3x more water repellent sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty","₹1,000",4.0 out of 5 stars,16,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MzA2Nzg4MjczMDI5Mzg3OjE2NzUzMjQ0MzM6c3BfYXRmX25leHQ6MjAwOTc2MTIyMzE0OTg6OjA6Og&url=%2Fuppercase-Backpack-2000EBP1-repellent-sustainable%2Fdp%2FB0B8NVZPFH%2Fref%3Dsr_1_257_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-257-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
KobSook New Generation Stylish Digitally Printed Art Canvas Laptop BackPack with Multipurpose Pouch,₹856,,,https://www.amazon.com/sspa/click?ie=UTF8&spc=MTo2MzA2Nzg4MjczMDI5Mzg3OjE2NzUzMjQ0MzM6c3BfYXRmX25leHQ6MjAxMTI5NDM5MTg3OTg6OjA6Og&url=%2FKobSook-Generation-Digitally-BackPack-Multipurpose%2Fdp%2FB0BSNG7TP8%2Fref%3Dsr_1_258_sspa%3Fcrid%3D2M096C61O4MLT%26keywords%3DBags%26qid%3D1675324433%26sprefix%3Dba%252Caps%252C283%26sr%3D8-258-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1
"Funtoos Stylish, Fashionable & Simple Bag For Ladies/Girls/Women School,College,Traveling Bag Casual Backpack, Waterproof Backpack (10 L) (, 12 inch) Waterproof School Bag (PINK)",₹399,3.3 out of 5 stars,70,https://www.amazon.com/Stylish-Fashionable-Traveling-Backpack-Waterproof/dp/B09CM9HJ9F/ref=sr_1_259?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-259
ZIBUYU® Tote Handbag for Women Fashion Faux Leather Tote Bag Classic Shoulder Crossbody Bags for Lady Girl Solid Color,"₹1,322",3.9 out of 5 stars,38,https://www.amazon.com/ZIBUYU%C2%AE-Handbag-Fashion-Shoulder-Crossbody/dp/B0B3MTSRFK/ref=sr_1_260?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-260
Jute Cottage Jute Bags for Lunch for Women and Men | Jute Grocery Bag | Jute Carry Bag | Jute Tiffin Bags | Jute Bags with Zip | Printed Jute Bag | Warli Print | Blue,₹329,,,https://www.amazon.com/Jute-Cottage-Zipper-Warli-Lunch/dp/B07JHVH7XP/ref=sr_1_261?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-261
"Hang It Gym Bag Combo for Men ll Gym Bag with Shoe Compartment and , Black Bottle, Black Wristband, Black Gloves ll Gym kit for Men and Women ll Gym Bag & Fitness Kit & Gym Bag Combo (Black)",₹599,5.0 out of 5 stars,1,https://www.amazon.com/Compartment-Black-Bottle-Wristband-Fitness/dp/B0BPNZV6F6/ref=sr_1_262?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-262
"MOCA Waterproof Nylon Exterior with Soft Velvety Interior Sleeve Bag Pouch Carry Case for 13.3"" to 14 inch Laptops, MacBook (Black, 13.3 Inch)","₹1,199",4.4 out of 5 stars,"2,026",https://www.amazon.com/MOCA-Waterproof-Exterior-Velvety-Interior/dp/B09FJT5SJJ/ref=sr_1_263?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-263
Safari Sheild 26 Ltrs Water Resistant Casual Backpack - (SHEILD19CBBLK),₹699,4.0 out of 5 stars,"1,309",https://www.amazon.com/Safari-Sheild-Resistant-Casual-Backpack/dp/B09B26T7KQ/ref=sr_1_264?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-264
"Aurion Durable Vista Bag with Multiple Purposes and Compartments for Men and Women - (24 cm, Olive Green x Blue, 1pc) | Sports Bag | Duffle Bag | Travel Bag | Camping Bag | Kit Bag | Luggage Bag",₹299,4.0 out of 5 stars,38,https://www.amazon.com/Shoulder-Lightweight-Duffle-Weekend-OliveGreen-SkyBlue/dp/B09136P3D9/ref=sr_1_265?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-265
Skybags Polypropylene 46 Cms Travel Bag(DFACN1BLU_Blue),₹564,4.0 out of 5 stars,23,https://www.amazon.com/Skybags-Polypropylene-Cms-Travel-DFACN1BLU_Blue/dp/B0B6CH21F9/ref=sr_1_266?crid=2M096C61O4MLT&keywords=Bags&qid=1675324433&sprefix=ba%2Caps%2C283&sr=8-266
